SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L1T1124	18.28717	0.7846632	0.974682	0.8153085	0.8815346	0.8083987	0.8950401	0.930935	1.039786	0.8665934	0.8339738	0.8527738	1.028121	1.081514	1.460206	1.299486	1.088065	1.03171	1.158329	0.9964433	1.093808	1.018833	1.198352	1.270591	1.294506	0.9965779	1.098654	1.017846	0.8491394	0.8324932	0.8413323	0.8942324	0.865337	0.853043	0.8244168	1.044857	1.035165	0.8650229	1.127011	1.354047	1.178072	1.125037	0.9962638	1.012641	1.027762	1.020762	1.184398	0.993796	1.028031	0.8378325	0.9257751	1.026281	0.9859889	0.9679965	0.9000654	1.28468	1.094975	0.8054822	1.045305	0.6116047	0.6193222	0.8388645	0.7813429	0.8333905	0.7279492	0.5980095	0.7825543	0.5150025	0.6377183	0.6518519	0.7306862	0.7326604	0.8068283	0.5574034	0.6127713	0.7494861	0.6588066	0.7924703	0.7812532	0.8153982	0.6658061	0.914872	0.9901168	0.6633832	0.7435186	0.6410386	0.7378652	0.6832151	0.8251347	0.6281613	0.7403778
L1T1125	18.41755	0.7678597	0.9729213	0.8168825	0.8850121	0.8130701	0.8825901	0.9321063	1.036835	0.8681479	0.8301586	0.8481889	1.032753	1.08209	1.449873	1.305451	1.093213	1.018939	1.153539	1.010148	1.085947	1.03217	1.199108	1.279527	1.295225	1.007771	1.090522	1.008489	0.8453633	0.8363033	0.8528535	0.8903046	0.8619584	0.8525844	0.8128907	1.056884	1.037911	0.8737095	1.122636	1.373312	1.167084	1.105996	1.003106	1.005259	1.035803	1.02625	1.194085	0.9883951	1.015934	0.8355408	0.9260065	1.008892	0.9902789	0.9695126	0.8874341	1.293924	1.116043	0.7983139	1.055762	0.6165303	0.6220471	0.8520013	0.7712684	0.8232963	0.7165494	0.6001595	0.7838717	0.5059262	0.6514697	0.6424546	0.724847	0.7265065	0.813115	0.5445883	0.5922208	0.7526101	0.6493617	0.7906443	0.7760227	0.8245073	0.6668538	0.919817	0.9839996	0.6535329	0.7358805	0.6286851	0.7312159	0.6745235	0.8166582	0.6052726	0.7471382
L1T1126	18.24654	0.7816975	0.9798005	0.8145188	0.8824217	0.8098171	0.8825121	0.9150621	1.039475	0.86253	0.8305225	0.8463002	1.032559	1.080479	1.473476	1.304939	1.103219	1.026003	1.156972	1.007287	1.093771	1.034412	1.195218	1.274514	1.295445	1.015832	1.089747	1.018228	0.8494648	0.826951	0.8602244	0.8920963	0.8758665	0.8451248	0.8300704	1.048246	1.034593	0.8631177	1.128445	1.359551	1.187397	1.123518	1.016058	0.997929	1.032378	1.016736	1.194269	0.9896559	1.009548	0.8297992	0.9367169	1.005705	0.9847282	0.9635707	0.8830546	1.289432	1.117189	0.8077375	1.047568	0.6120306	0.6147883	0.8523581	0.7764081	0.829754	0.7267694	0.5981516	0.7872129	0.5084583	0.6325552	0.6581883	0.73016	0.7394729	0.8099979	0.5581874	0.6069672	0.7534423	0.6456656	0.7948531	0.7813358	0.81479	0.6694904	0.9338688	0.9971605	0.6593185	0.7574658	0.6322387	0.7398346	0.6713439	0.8152421	0.6022656	0.7501873
L1T1127	18.41212	0.7818328	0.9760651	0.814341	0.8895278	0.8175646	0.8702771	0.9217636	1.02401	0.8629672	0.8383136	0.8519798	1.037041	1.068959	1.460465	1.305597	1.089617	1.041717	1.14914	1.000583	1.091569	1.038948	1.191818	1.269321	1.300694	1.014249	1.088073	1.023057	0.8489832	0.830686	0.837678	0.8750897	0.8669627	0.8620592	0.8119801	1.028278	1.038902	0.8680523	1.108323	1.34369	1.187414	1.121444	1.005395	1.00535	1.044033	1.013159	1.193453	0.9828301	1.015747	0.8285067	0.9293004	1.007211	0.9864169	0.9637156	0.8843065	1.284076	1.105054	0.8070766	1.055202	0.6172938	0.6092575	0.8476212	0.7737965	0.8429447	0.7184508	0.5992235	0.7906863	0.51255	0.6316864	0.6476227	0.7233088	0.7393814	0.8013559	0.5463749	0.607169	0.7586321	0.6565216	0.7870541	0.7872357	0.8196986	0.6690073	0.931616	0.9921376	0.6630142	0.7377015	0.6354094	0.7369296	0.6797677	0.8191537	0.6050805	0.7403348
L1T1128	18.30288	0.7774013	0.9725688	0.7948968	0.8881297	0.8075581	0.8953121	0.9286458	1.037579	0.8662603	0.8257443	0.8375768	1.035783	1.086106	1.460787	1.294717	1.088776	1.029245	1.155812	1.001667	1.097156	1.050562	1.223446	1.282839	1.295178	1.00291	1.093012	1.01907	0.8504222	0.8314533	0.851297	0.8788295	0.8641424	0.8590319	0.8103205	1.04094	1.024641	0.8753764	1.111428	1.363733	1.184311	1.108436	1.012256	1.013545	1.035645	1.01907	1.207332	0.9857365	1.026851	0.8206337	0.9398797	1.017919	0.9867034	0.9805339	0.8932403	1.294211	1.101944	0.8076041	1.049641	0.6142322	0.6133574	0.8508826	0.7650163	0.831085	0.7221982	0.5990847	0.7955414	0.5125277	0.6355952	0.6438825	0.7212774	0.7460474	0.809676	0.5423623	0.6089835	0.7522629	0.6547482	0.789418	0.7710016	0.8151548	0.6732106	0.9240877	0.9891896	0.6640485	0.7436533	0.6358714	0.7323272	0.6832475	0.8152469	0.6048859	0.741167
L1T1129	18.34664	0.7701936	0.9657784	0.8178034	0.8903074	0.8066311	0.8865988	0.9206256	1.039488	0.8542408	0.8258697	0.84585	1.036984	1.078521	1.445678	1.300716	1.07166	1.038004	1.169569	1.003746	1.087283	1.041249	1.220099	1.273411	1.300252	1.009216	1.110555	1.033322	0.8472408	0.8351877	0.8456182	0.8873869	0.8732013	0.8471017	0.8076973	1.04213	1.029567	0.8752874	1.120985	1.370809	1.17745	1.136098	1.002355	1.006944	1.047879	1.02558	1.195854	0.9891893	1.008984	0.830181	0.9215992	1.00407	0.9892356	0.9565532	0.8930426	1.290841	1.109303	0.7971277	1.049918	0.6160529	0.6060395	0.8472408	0.7779818	0.8233663	0.7165109	0.6045561	0.7790016	0.5113299	0.6342253	0.6512387	0.7330144	0.7405708	0.8148364	0.5494363	0.5989931	0.7526239	0.6469737	0.7863726	0.7806242	0.818406	0.6671859	0.9137183	0.9911363	0.6664905	0.7510477	0.6322319	0.7268951	0.6889278	0.8208166	0.6063177	0.7411271
L1T1130	18.26136	0.7794396	0.9809907	0.8065778	0.8915889	0.8093337	0.8826207	0.9333471	1.042881	0.8616949	0.829699	0.8485695	1.027793	1.081743	1.462611	1.307676	1.095335	1.021021	1.165306	1.011118	1.090057	1.043348	1.194266	1.279557	1.30805	1.012753	1.099025	1.017751	0.8476354	0.8083061	0.8508116	0.8963533	0.8732788	0.8642639	0.8190025	1.049233	1.021348	0.8725315	1.125463	1.348874	1.1952	1.127331	1.007428	1.014995	1.04545	1.015135	1.19548	0.988651	1.026486	0.8244208	0.9250795	1.002057	0.9854748	0.9684259	0.8946717	1.297073	1.123267	0.8015799	1.057034	0.6215152	0.6192264	0.8450663	0.7709852	0.8399283	0.7196049	0.5938165	0.7826626	0.5094594	0.6313709	0.6453837	0.7281527	0.7340848	0.8163868	0.5608397	0.59036	0.7632782	0.6566407	0.7953675	0.7750023	0.8088666	0.6667299	0.9227441	0.986409	0.6508487	0.7402505	0.6344537	0.7297409	0.6816302	0.8215715	0.5995618	0.7402038
L1T1131	18.2227	0.7888448	0.971216	0.8182506	0.878067	0.8084335	0.8924959	0.9247785	1.040713	0.868752	0.826972	0.8445516	1.042265	1.071214	1.467326	1.320114	1.092218	1.025964	1.14377	1.007562	1.092721	1.044959	1.213906	1.280982	1.293402	1.00843	1.098291	1.026101	0.8498483	0.826972	0.8432274	0.8782953	0.8758752	0.8619485	0.8193009	1.050164	1.03464	0.8718114	1.116373	1.361894	1.175322	1.112127	1.015005	0.9966037	1.040576	1.020211	1.200618	0.9999826	1.023224	0.8327709	0.937518	1.007973	0.9723119	0.9709421	0.88656	1.287238	1.114227	0.7932282	1.049571	0.6136423	0.6238705	0.8621768	0.7654662	0.8331362	0.7183437	0.5983001	0.783822	0.5023201	0.6249207	0.6485732	0.7235034	0.7469277	0.8161502	0.5600816	0.6024096	0.752818	0.6540069	0.7987989	0.7693017	0.8176114	0.675696	0.9208973	1.005964	0.6578425	0.7355124	0.6469294	0.746608	0.6785727	0.8187073	0.61072	0.7450099
L1T1132	18.29087	0.7744436	0.9746529	0.8121952	0.8916552	0.803537	0.8953326	0.9283827	1.041172	0.8744319	0.8158726	0.858605	1.04322	1.0698	1.454811	1.3106	1.088606	1.043965	1.146048	1.014266	1.095309	1.040101	1.213405	1.275828	1.307435	1.001698	1.103641	1.021854	0.8426851	0.8298375	0.858093	0.8876519	0.8709872	0.8586981	0.8117297	1.040101	1.019946	0.8659133	1.135435	1.371673	1.185941	1.106109	1.009379	1.009844	1.049877	1.028324	1.192085	0.9867557	1.022506	0.8313736	0.9383443	1.010915	0.9726047	0.9699514	0.8878847	1.287838	1.112253	0.8107522	1.055649	0.6138014	0.6119859	0.8345855	0.7787727	0.8374716	0.7261718	0.5971366	0.7797968	0.5116253	0.6305592	0.6427086	0.7238909	0.743814	0.8023267	0.5499355	0.6144531	0.7515878	0.644524	0.803537	0.7702541	0.8123814	0.6717089	0.9192125	0.9888039	0.6494583	0.7292906	0.6305592	0.7395315	0.6772948	0.8080989	0.6030484	0.7487948
L1T1133	18.22461	0.7766257	0.9770103	0.8204584	0.8850514	0.8038501	0.8880239	0.9295446	1.04618	0.8674523	0.8239027	0.8456067	1.043019	1.084068	1.463605	1.297239	1.089777	1.047926	1.163051	1.021551	1.093268	1.047595	1.210564	1.289076	1.316772	1.002347	1.10228	1.032591	0.8304139	0.836642	0.8515517	0.8825507	0.8719346	0.8551848	0.8065867	1.045567	1.036791	0.8690093	1.131958	1.354282	1.179518	1.118369	0.9997995	1.013577	1.046322	1.023155	1.192446	0.9879095	1.01452	0.8284322	0.9423782	1.01202	0.9931939	0.9622421	0.9020371	1.305024	1.117048	0.8078606	1.059438	0.6166767	0.6032768	0.8478715	0.7724737	0.8270168	0.7231678	0.5879425	0.7999339	0.5092419	0.6283308	0.6532904	0.7251967	0.7431261	0.803567	0.5400521	0.5999269	0.753176	0.654234	0.7953572	0.7688406	0.8186654	0.6603678	0.9002914	0.9712068	0.6644255	0.746193	0.6329075	0.7391627	0.6884414	0.8092761	0.600729	0.7448247
L1T1134	18.2213	0.7821231	0.9727763	0.8145616	0.8913722	0.8035751	0.8892886	0.9295881	1.040589	0.8840321	0.8243168	0.8530616	1.039737	1.084725	1.452298	1.299719	1.100257	1.024678	1.167597	1.01658	1.078284	1.040258	1.220682	1.277888	1.314399	1.010992	1.095285	1.009761	0.8351613	0.834593	0.8488943	0.9084202	0.8848845	0.8492258	0.814609	1.038458	1.036848	0.8731404	1.114322	1.35162	1.188149	1.120241	1.009287	0.9996268	1.049492	1.011797	1.205008	0.9902031	1.029271	0.8265899	0.9342763	1.014449	0.9972591	0.9688458	0.889478	1.297303	1.119436	0.807553	1.058064	0.6090862	0.6169472	0.8407018	0.7791397	0.8335985	0.7182406	0.5870659	0.7951932	0.5184478	0.6300647	0.6441292	0.7193771	0.7423919	0.8057535	0.5576108	0.5980997	0.7548464	0.6432768	0.7986975	0.7800395	0.7992184	0.6587621	0.9171809	0.9913396	0.6620296	0.751863	0.6309644	0.731879	0.6807824	0.8120044	0.6027406	0.7422972
L1T1135	18.2795	0.7765584	0.9723832	0.8122578	0.8861253	0.8062763	0.8895909	0.9391998	1.035427	0.8803337	0.8131123	0.849429	1.024983	1.076776	1.456225	1.30023	1.096667	1.032579	1.159473	1.021802	1.108013	1.049526	1.219384	1.276731	1.305167	0.9946479	1.088929	1.030727	0.8455362	0.8452988	0.8687029	0.8923443	0.8821376	0.8576892	0.8209928	1.039415	1.015678	0.8679908	1.126622	1.358289	1.185393	1.109864	1.007798	0.9948853	1.038513	1.026265	1.193321	0.9979235	1.017815	0.8327186	0.9480297	1.006753	0.9769881	0.9634584	0.8904454	1.284611	1.111193	0.7947404	1.050523	0.6175248	0.6242185	0.8424979	0.774612	0.8288258	0.7240061	0.5922219	0.7883791	0.5143192	0.6333332	0.644252	0.7305573	0.7343077	0.8125427	0.5395747	0.5950702	0.7512079	0.6574968	0.7878094	0.7804986	0.813777	0.660725	0.9251954	0.988429	0.6582089	0.7418558	0.6358968	0.7361116	0.6790494	0.8118306	0.6028083	0.738865
L1T1136	18.31095	0.7751203	0.9628077	0.8209504	0.8909633	0.8138129	0.8824641	0.9210159	1.036389	0.8597839	0.8240495	0.853022	1.023852	1.076491	1.446043	1.301744	1.090249	1.028313	1.16538	1.012488	1.10058	1.033572	1.2052	1.268029	1.312262	1.013287	1.099641	1.02573	0.8514725	0.8352253	0.8523177	0.8741058	0.8826519	0.8486081	0.8212791	1.026294	1.032774	0.8767823	1.147725	1.374527	1.176697	1.114056	1.005022	0.9981194	1.031553	1.018076	1.187403	0.9899958	1.028219	0.8403436	0.9354786	1.004177	0.9858166	0.9634181	0.9012	1.279345	1.098326	0.8046563	1.044184	0.6153723	0.6087044	0.8447576	0.769955	0.8318914	0.7189127	0.5987495	0.7919779	0.5110807	0.6303047	0.6417152	0.7268014	0.7361459	0.8201051	0.5501959	0.5991252	0.7544592	0.6456127	0.7924944	0.7689219	0.8247069	0.6666494	0.9227063	0.9980724	0.6698895	0.7468521	0.6308212	0.7376016	0.6970776	0.8129207	0.6090801	0.7422973
L1T1137	18.31349	0.7697017	0.977082	0.8059021	0.8912582	0.8016459	0.8744208	0.9119307	1.04083	0.8716613	0.8223185	0.847481	1.039146	1.089612	1.453439	1.308451	1.090547	1.031523	1.173705	1.011786	1.08559	1.04083	1.210233	1.283054	1.301576	1.016977	1.100509	1.017538	0.8475278	0.8298953	0.8493051	0.8837749	0.8597349	0.8616525	0.8168931	1.04228	1.03475	0.8687616	1.130255	1.381039	1.174547	1.119124	0.9993447	1.004256	1.034563	1.029699	1.203685	0.9864829	1.015808	0.8299421	0.9345676	1.012113	0.9720776	0.96118	0.8929419	1.2795	1.111594	0.8136192	1.048734	0.6188202	0.6197088	0.841167	0.7716193	0.8377995	0.7302274	0.5997378	0.8008508	0.507179	0.6328045	0.6528691	0.7210136	0.7346706	0.7921048	0.5538092	0.5973525	0.7571672	0.6289694	0.7873342	0.780646	0.8198864	0.6763478	0.9311534	0.9858748	0.661241	0.7446327	0.6286887	0.7334078	0.6808846	0.8140869	0.5998781	0.7461762
L1T1138	18.28915	0.7860037	0.9788518	0.8094189	0.8992867	0.8127907	0.8890308	0.9201731	1.03369	0.8719845	0.8190192	0.8510044	1.03753	1.083659	1.465702	1.3032	1.080755	1.040293	1.159945	1.021702	1.088201	1.050737	1.209773	1.276413	1.299641	1.011774	1.088576	1.010322	0.8403739	0.8282916	0.8401866	0.8888903	0.8722187	0.8566241	0.8217822	1.035423	1.038842	0.8870171	1.133814	1.362066	1.163645	1.12028	0.992901	1.00784	1.049753	1.02306	1.196426	0.9688301	1.014583	0.830118	0.9244347	1.003859	0.9851739	0.9576844	0.889546	1.296175	1.117985	0.8024412	1.054811	0.6183035	0.6225183	0.8402803	0.7609025	0.8331152	0.7228293	0.5992903	0.7980859	0.5146207	0.6329615	0.6459335	0.735614	0.7373936	0.8122756	0.5544735	0.6018192	0.7501783	0.6489775	0.785348	0.7788854	0.8169586	0.6657897	0.9260738	0.9881711	0.660732	0.7397351	0.6316502	0.7526135	0.6736572	0.8167245	0.6028495	0.7375341
L1T1139	18.2749	0.7705159	0.9788619	0.8118442	0.8758961	0.7977841	0.8786892	0.9313793	1.041541	0.8665227	0.8203656	0.8435625	1.029043	1.095367	1.445593	1.301015	1.084668	1.020995	1.179113	1.008497	1.0939	1.051009	1.217459	1.275451	1.307595	1.007692	1.095746	1.011006	0.8434204	0.8414321	0.8509003	0.8850802	0.8654812	0.8479651	0.8142113	1.032357	1.036239	0.8792573	1.127985	1.366108	1.168461	1.111605	1.002722	1.00916	1.035529	1.025966	1.203114	0.9809449	1.030369	0.8245789	0.929249	1.00987	0.9733231	0.9713821	0.8988563	1.298648	1.105545	0.8101873	1.04566	0.6186945	0.6077115	0.8326741	0.7759601	0.8329108	0.7237434	0.6032141	0.8036543	0.5207468	0.6286361	0.6504601	0.7198614	0.7567871	0.8030389	0.5552581	0.6067173	0.7449993	0.6465781	0.7900202	0.7873691	0.8243422	0.6633367	0.9219112	0.9887088	0.6697751	0.7376615	0.6352637	0.7414014	0.6853975	0.8198921	0.6073328	0.7543254
L1T1140	18.47324	0.7678649	0.9796847	0.8036086	0.880813	0.8234021	0.8979642	0.9144909	1.039306	0.8725977	0.8185018	0.8527562	1.038969	1.066498	1.449397	1.302051	1.07159	1.032195	1.158788	1.018023	1.082352	1.030994	1.210481	1.288022	1.297342	1.009615	1.098302	1.0063	0.8462704	0.8353167	0.851459	0.8946493	0.8702917	0.8516512	0.8052901	1.048914	1.041756	0.8689465	1.123716	1.363401	1.187229	1.108199	0.9885245	1.002409	1.031138	1.014852	1.189919	0.9819908	1.021482	0.81879	0.930345	1.010576	0.9964516	0.9655602	0.8885479	1.292971	1.117903	0.8010143	1.048722	0.6154738	0.605625	0.837959	0.7719005	0.8270053	0.7246746	0.6040396	0.783767	0.5096359	0.6350271	0.6519861	0.7150661	0.7388952	0.8106708	0.5405273	0.5927016	0.7592172	0.6489114	0.7958257	0.7759841	0.8110552	0.6711551	0.9159802	0.9967879	0.6544363	0.7279895	0.6240734	0.7364931	0.6825893	0.800726	0.6014453	0.7489361
L1T1141	18.41715	0.7674416	0.9762077	0.8107996	0.8936487	0.8052892	0.8963072	0.913515	1.037064	0.8727672	0.8267507	0.8420734	1.03397	1.094149	1.455708	1.299048	1.081243	1.015602	1.165446	1.006418	1.096469	1.032472	1.213347	1.280777	1.298468	1.00695	1.112614	1.022176	0.8448769	0.8345812	0.8396082	0.884513	0.8579762	0.8511124	0.8006489	1.05461	1.028315	0.860828	1.130063	1.365366	1.178013	1.127937	1.004726	0.9984426	1.038804	1.01072	1.191886	0.9769811	1.022224	0.8345329	0.9295628	1.00579	0.9763527	0.9628185	0.8875582	1.289768	1.112566	0.8043708	1.050066	0.6132959	0.6177429	0.8465687	0.7720819	0.8301826	0.7218117	0.60126	0.7920933	0.5157524	0.6329206	0.6422979	0.7290622	0.7352493	0.8032107	0.5434494	0.6071571	0.7574359	0.6495967	0.7942684	0.7869696	0.8116213	0.6698015	0.9082463	0.9855367	0.6601341	0.7271288	0.6408478	0.7404214	0.6785021	0.8032107	0.6110241	0.7416298
L1T1142	18.29723	0.7677517	0.9668514	0.8176871	0.8785877	0.807463	0.8857495	0.9250657	1.048991	0.8777974	0.8269729	0.8539904	1.033481	1.08317	1.442844	1.307114	1.077737	1.036593	1.177904	1.004093	1.090678	1.0523	1.212577	1.291802	1.285579	1.011304	1.091962	1.031061	0.8425808	0.8342829	0.8541385	0.8876758	0.8728582	0.8511256	0.8265283	1.0442	1.022862	0.8782419	1.110731	1.36999	1.193957	1.112213	1.013873	1.003994	1.041779	1.023702	1.201267	0.9850278	1.016145	0.8217373	0.9350923	0.9998948	0.98241	0.9628013	0.8938498	1.289036	1.104112	0.8110686	1.045484	0.6066345	0.6181428	0.8492487	0.7652327	0.828751	0.7231505	0.5879148	0.7902251	0.5095789	0.6316763	0.6403693	0.7250768	0.7312509	0.8169956	0.5566002	0.6078693	0.752934	0.6394308	0.7881012	0.7791613	0.8149706	0.6798336	0.9346971	1.00844	0.6603731	0.7357949	0.6316269	0.7419196	0.6757835	0.8056848	0.6030288	0.7425123
L1T1143	18.43409	0.7719132	0.9738965	0.8092324	0.8787251	0.8013389	0.8881673	0.9279844	1.043739	0.8650363	0.8088827	0.850948	1.033497	1.069917	1.450503	1.306572	1.085055	1.036245	1.17548	1.019809	1.098094	1.04194	1.215048	1.288787	1.297629	1.013364	1.076662	1.019459	0.8530962	0.8362101	0.8527964	0.8879674	0.8616391	0.8607898	0.8199735	1.034247	1.022257	0.8665851	1.133315	1.352234	1.194964	1.121075	1.008468	1.002823	1.034347	1.01806	1.19986	0.9905328	1.020208	0.8173757	0.9415232	1.015562	0.9934804	0.9594085	0.9002073	1.282892	1.125471	0.7941448	1.050383	0.6283316	0.6112957	0.8298654	0.7629705	0.8282167	0.7218545	0.5883146	0.7778583	0.5065821	0.6296306	0.631529	0.7262508	0.7338945	0.8096321	0.5543427	0.602453	0.7427372	0.6420703	0.795194	0.7750106	0.8151275	0.6614543	0.9196413	0.9907826	0.6566583	0.7336447	0.6261834	0.7377414	0.6770414	0.8168761	0.5942098	0.7386906
L1T1144	18.55119	0.7676335	0.9710668	0.8059507	0.8904667	0.8039184	0.9055854	0.9214973	1.040117	0.8706885	0.8144271	0.8482335	1.034764	1.080219	1.446438	1.29545	1.078533	1.03863	1.162256	0.9929269	1.094644	1.047206	1.221839	1.285486	1.304422	1.006559	1.079079	1.023065	0.8355933	0.8384188	0.8521495	0.8823869	0.8685074	0.86246	0.8026791	1.024255	1.029608	0.8624104	1.135142	1.363905	1.182729	1.114174	1.012755	1.011169	1.030798	1.020388	1.19755	0.9792953	1.026585	0.8262742	0.9385987	1.00299	0.986582	0.960558	0.886402	1.299911	1.119478	0.7963342	1.040216	0.6074248	0.6016252	0.8454081	0.7774978	0.8232505	0.7186092	0.5882414	0.7824548	0.506303	0.627897	0.6377118	0.7104303	0.7298615	0.7998537	0.5548316	0.5984032	0.7497389	0.6456429	0.7827522	0.768377	0.8148732	0.6618026	0.9196136	0.9860863	0.6565978	0.7401224	0.6352333	0.7321913	0.6688414	0.8153194	0.6069291	0.7334801
L1T1145	18.44415	0.7696407	0.9631918	0.8093448	0.8896657	0.8048318	0.8847471	0.9215608	1.026931	0.8707011	0.8272953	0.8498602	1.03976	1.066331	1.453332	1.301513	1.080681	1.040267	1.17013	0.9897626	1.080935	1.034994	1.225857	1.287569	1.310032	1.029264	1.083622	1.009133	0.8525984	0.8436232	0.8529027	0.8856598	0.8696362	0.8522435	0.8059474	1.032458	1.034436	0.8644133	1.116532	1.331786	1.17804	1.12718	1.014001	1.014204	1.052539	1.021861	1.216071	0.9837791	1.016131	0.8391102	0.9372295	1.013291	0.9810409	0.962127	0.8996551	1.298927	1.120842	0.7958566	1.056595	0.6036239	0.6081369	0.8361692	0.7620346	0.8430654	0.7229897	0.5901356	0.7850051	0.5128065	0.6273043	0.6447985	0.7285675	0.7344496	0.8010288	0.5417098	0.5878538	0.7530086	0.6440379	0.7933212	0.7790723	0.8059474	0.6646252	0.9147153	0.9958983	0.6505284	0.7346017	0.6412997	0.7295817	0.6709636	0.8159368	0.6011899	0.7397739
L1T1146	18.51506	0.7804952	0.9571607	0.818286	0.8778258	0.8050721	0.8903199	0.9178788	1.029606	0.8666171	0.816435	0.8461535	1.025544	1.076343	1.448698	1.30062	1.083953	1.037318	1.171874	1.01269	1.091151	1.04719	1.219845	1.273266	1.312497	1.00688	1.098709	1.03048	0.8474903	0.8324254	0.8539173	0.8896	0.8573108	0.8471818	0.8162294	1.050121	1.011405	0.8609099	1.113363	1.352961	1.184779	1.117939	1.01742	1.001327	1.024053	1.015981	1.197119	0.9953114	1.008114	0.8220394	0.9247172	1.012536	0.9835885	0.9695005	0.8854353	1.307458	1.123029	0.7970512	1.053977	0.6061949	0.6175064	0.8371043	0.7768961	0.8328367	0.7265598	0.5906159	0.7802896	0.5117951	0.6229565	0.6568911	0.7131402	0.7321128	0.793812	0.5447013	0.6038812	0.7489772	0.6345766	0.7896987	0.7810094	0.8150468	0.6644493	0.9246143	0.9831772	0.6612615	0.7319585	0.6218254	0.7269197	0.6783316	0.8199313	0.600642	0.7380256
L1T1147	18.64728	0.7679156	0.9631293	0.8084722	0.8834482	0.8005961	0.8854939	0.9173561	1.038003	0.8674403	0.8189054	0.8506142	1.032991	1.0826	1.455434	1.284974	1.075644	1.024143	1.159826	1.009516	1.090118	1.03519	1.212401	1.286201	1.298527	1.028746	1.093442	1.012687	0.846267	0.8302592	0.8601268	0.8767995	0.8534271	0.8461647	0.803767	1.029974	1.021637	0.8745492	1.119986	1.360768	1.164173	1.131646	1.009925	0.9963213	1.0267	1.028746	1.199411	0.9897749	1.017904	0.8263723	0.9423652	1.000515	0.9901841	0.9599584	0.8863633	1.290804	1.131442	0.7836677	1.052886	0.6055358	0.6033367	0.8103645	0.7752291	0.8329698	0.7159541	0.5928012	0.776968	0.5074943	0.6458367	0.6496213	0.7150335	0.7329336	0.7989595	0.5425274	0.6009841	0.7472537	0.6377561	0.7799343	0.7758428	0.8229457	0.6492633	0.9226239	0.9911047	0.652741	0.7375365	0.6294709	0.7356442	0.686291	0.8101088	0.5900394	0.740912
L1T1148	18.61235	0.7767633	0.9738563	0.8220732	0.8797078	0.8055039	0.8929019	0.9201083	1.0319	0.8548538	0.8258064	0.8334774	1.030724	1.064169	1.439996	1.301612	1.080023	1.027093	1.163534	1.00137	1.084983	1.051896	1.21943	1.293992	1.297469	1.018195	1.086773	1.016865	0.8445236	0.8325057	0.8580756	0.8865605	0.852348	0.8521434	0.8116918	1.028474	1.018757	0.8657978	1.117201	1.38093	1.180052	1.11086	1.005512	1.00183	1.034713	1.007046	1.19253	0.9818852	1.024331	0.8147091	0.9292112	1.00679	0.9792771	0.9486955	0.8937201	1.287702	1.118991	0.7937417	1.048674	0.6170024	0.6014558	0.8264712	0.7695014	0.8379777	0.7199469	0.5836592	0.777377	0.5119611	0.6225766	0.6461521	0.7160603	0.7413745	0.8019752	0.5426962	0.6004331	0.7536481	0.6514195	0.7933326	0.7741551	0.8189025	0.6612895	0.9158637	1.000858	0.6586813	0.7338569	0.6335717	0.7288964	0.671364	0.8182888	0.6023764	0.7501706
L1T1149	18.56958	0.7659835	0.9593544	0.8140966	0.8879245	0.8118516	0.8805264	0.9039452	1.041856	0.8584341	0.817413	0.8452706	1.020325	1.06803	1.446047	1.284207	1.079612	1.033029	1.167368	1.001039	1.102571	1.040274	1.218033	1.289258	1.300687	1.013641	1.087469	1.023845	0.8324643	0.8408318	0.8482299	0.8982818	0.8510871	0.8431788	0.8139945	1.03359	1.031754	0.8638424	1.127419	1.357525	1.188644	1.112214	1.00012	1.000069	1.035733	1.028284	1.201298	0.9961407	1.020121	0.8356276	0.9230272	1.005682	0.9937427	0.9767526	0.8954756	1.290942	1.101551	0.8013412	1.059203	0.6078683	0.6102153	0.8385868	0.7670039	0.8382297	0.729146	0.6002661	0.7856777	0.5136829	0.6307769	0.6378178	0.7320543	0.7441463	0.8119537	0.5454692	0.5946028	0.7404218	0.6317463	0.7919023	0.7702182	0.8135864	0.6634816	0.9092004	0.9697117	0.6630734	0.738636	0.6353178	0.7237378	0.671696	0.8162905	0.5945007	0.7391462
