SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L2T1123	18.5652	0.777657	0.9864512	0.7909347	0.8644181	0.8084187	0.8928485	0.9235089	1.034646	0.8631004	0.8413595	0.8607692	1.018683	1.078787	1.437436	1.294879	1.098653	1.041488	1.153182	0.9981578	1.104987	1.041893	1.218051	1.269844	1.297007	0.9904041	1.101187	0.9978031	0.8401432	0.83467	0.8602625	0.8947236	0.8634552	0.8417649	0.80852	1.030845	1.019544	0.8544851	1.130833	1.351892	1.166866	1.118924	0.9882249	0.994357	1.038295	1.022737	1.202644	0.9958773	1.041285	0.8104458	0.929945	1.00956	0.9875154	0.9674975	0.8985245	1.300808	1.112589	0.8028947	1.05289	0.6183754	0.6008408	0.8256493	0.773096	0.8359369	0.707569	0.607733	0.7747177	0.5054137	0.6426503	0.6362648	0.7154242	0.7251544	0.8081146	0.5406857	0.6103683	0.755764	0.6503534	0.7946849	0.7671666	0.8098883	0.6672799	0.9181876	0.9880222	0.6571442	0.724901	0.6352512	0.7366077	0.6748816	0.8178448	0.6097601	0.7394963
L2T1124	17.85948	0.7831419	0.9819719	0.8076496	0.8888726	0.8191235	0.8887216	0.9350197	1.038788	0.8596343	0.845443	0.8548535	1.037228	1.064554	1.451646	1.318488	1.103555	1.03144	1.148997	1.024949	1.108386	1.063597	1.241543	1.279689	1.293125	1.012217	1.123835	1.027062	0.836435	0.836284	0.8605402	0.8966728	0.8598859	0.8530419	0.8301445	1.064956	1.026408	0.8666797	1.127056	1.368661	1.168674	1.117343	1.008593	1.007637	1.036825	1.024345	1.193383	0.9915335	1.044374	0.8256153	0.9425683	1.026861	0.9895709	0.9795564	0.9123235	1.31255	1.130931	0.8143427	1.058414	0.627993	0.6104299	0.8397564	0.7828399	0.8411151	0.7369948	0.6042904	0.8046302	0.5068632	0.6386114	0.6506388	0.7259235	0.7385045	0.8090587	0.5556775	0.6076118	0.7523436	0.6558725	0.7951693	0.7871175	0.8235017	0.6617101	0.9191173	0.9965659	0.663723	0.743084	0.6271878	0.733774	0.6775118	0.8152989	0.6112351	0.7506326
L2T1125	17.77899	0.7936516	0.9872056	0.8080407	0.8944756	0.8163345	0.8894294	0.9582275	1.045262	0.8650478	0.854056	0.8716927	1.032621	1.076288	1.468543	1.307164	1.103718	1.050508	1.157477	1.029524	1.120205	1.056403	1.234269	1.278986	1.313909	1.009589	1.119606	1.019881	0.8366692	0.8460121	0.8629493	0.8852825	0.8565042	0.8492097	0.8327221	1.051657	1.026776	0.8662468	1.141939	1.375763	1.173865	1.116558	1.012636	1.015334	1.043313	1.023428	1.202293	1.000446	1.037768	0.8309235	0.9499837	1.005742	1.00764	0.96817	0.8990221	1.291426	1.122404	0.8134367	1.065497	0.6133375	0.6179341	0.8456124	0.7688203	0.8354701	0.7349459	0.6069923	0.790504	0.5113145	0.6397676	0.6623006	0.722855	0.7220056	0.8179333	0.5476371	0.6049938	0.749385	0.6469122	0.7918529	0.7835592	0.8110385	0.6704445	0.9174582	1.005942	0.6568048	0.738793	0.637919	0.7397922	0.680437	0.8247282	0.6088909	0.7408914
L2T1126	17.79887	0.7807088	0.996821	0.7989585	0.894931	0.8187497	0.8991578	0.9364031	1.032276	0.8608185	0.847442	0.8647469	1.053857	1.062311	1.46092	1.311193	1.105374	1.051918	1.166986	1.031033	1.119944	1.05525	1.223276	1.287026	1.32626	1.012187	1.116563	1.019496	0.8331208	0.8503262	0.8633546	0.9073627	0.8741453	0.8497295	0.8383421	1.048686	1.033519	0.8605699	1.12064	1.367136	1.180014	1.138691	0.9949314	1.016463	1.036254	1.032475	1.195032	0.9901079	1.039238	0.8282475	0.9406796	1.015369	1.002987	0.9788199	0.909849	1.300303	1.127602	0.8119869	1.067035	0.6197933	0.606019	0.84963	0.7661886	0.8369497	0.7243685	0.6028365	0.7998536	0.5090023	0.635308	0.6511708	0.7312805	0.7348608	0.8237224	0.5443082	0.6006983	0.7572378	0.6523643	0.7931405	0.780858	0.8051246	0.6730506	0.9145233	0.9946827	0.6677298	0.7337669	0.6244676	0.7403308	0.6776254	0.8131306	0.6070136	0.742469
L2T1127	17.80674	0.7946895	0.9834746	0.7966199	0.9005656	0.793452	0.8798754	0.9393225	1.039061	0.8603732	0.8329019	0.8490877	1.046238	1.085539	1.451676	1.308082	1.105735	1.059206	1.168547	1.026043	1.118802	1.050792	1.213096	1.266504	1.313477	0.99773	1.131869	1.010154	0.8344363	0.8395841	0.8664615	0.8972492	0.8634421	0.8492857	0.8257247	1.050099	1.02728	0.8556214	1.139641	1.362777	1.181268	1.129246	1.015797	1.020796	1.047574	1.03223	1.203196	1.003175	1.034705	0.8402771	0.9387285	1.02045	1.000601	0.9873355	0.9126431	1.308082	1.139641	0.807064	1.056088	0.6366425	0.6059538	0.8351788	0.7757318	0.8282986	0.7276198	0.5948168	0.7805826	0.5201739	0.6359496	0.6477796	0.7193536	0.7433601	0.8119642	0.5534365	0.6052113	0.7487059	0.661045	0.8078559	0.7765732	0.8223093	0.6816362	0.9166524	0.9888699	0.6705486	0.7376183	0.637286	0.7497948	0.6770824	0.8206759	0.6173878	0.7437561
L2T1128	17.82341	0.788128	0.9842743	0.801964	0.8951778	0.8167576	0.8851718	0.9303185	1.028224	0.8648247	0.8394028	0.8572125	1.054125	1.065902	1.452306	1.309733	1.102958	1.051923	1.150642	1.02066	1.107841	1.044693	1.212354	1.27215	1.299439	1.006297	1.123305	1.025639	0.8343758	0.8290138	0.8487385	0.8931671	0.8687984	0.8406475	0.8316948	1.046082	1.04206	0.8659737	1.133694	1.369529	1.199427	1.120672	1.011372	1.000456	1.046034	1.037943	1.203066	0.9894449	1.054268	0.827386	0.9451599	1.029086	1.00218	0.9777153	0.9085351	1.296471	1.117081	0.8196301	1.067099	0.6123288	0.6176909	0.8414135	0.7708449	0.8242262	0.7309645	0.6061529	0.7894206	0.5162904	0.6463684	0.6487143	0.7254589	0.7393428	0.8135499	0.5469786	0.6100787	0.7663446	0.6584809	0.8009587	0.7852076	0.8284393	0.6840943	0.9180624	0.9969613	0.6641781	0.7472422	0.6432086	0.7374756	0.6775833	0.8310245	0.6066795	0.7425983
L2T1129	18.09442	0.7747504	0.9742918	0.8057913	0.8855199	0.801734	0.8936834	0.9348919	1.027917	0.862007	0.8374187	0.8657221	1.036422	1.081297	1.447677	1.303716	1.109356	1.044146	1.147045	1.018873	1.128518	1.045221	1.2344	1.271746	1.309729	0.9925741	1.112045	1.021269	0.8481242	0.8195764	0.8570209	0.9015047	0.8656244	0.8426981	0.8227538	1.048888	1.041897	0.8637668	1.128861	1.369757	1.180872	1.116689	1.013741	1.004257	1.041066	1.014816	1.193484	1.00328	1.044733	0.8269577	0.9349897	1.021366	0.9987334	0.9761494	0.90346	1.292082	1.119231	0.8054491	1.043902	0.6023393	0.611676	0.8383475	0.7704487	0.8228027	0.7302667	0.6129469	0.796699	0.506137	0.6347977	0.6474096	0.7321731	0.7337374	0.8055958	0.5488121	0.6118226	0.7525086	0.6587016	0.7925928	0.7768035	0.8086265	0.6763974	0.9100104	0.9926719	0.6541555	0.7457138	0.6351888	0.7356927	0.670287	0.8196253	0.6101117	0.7469848
L2T1130	17.67603	0.7786932	0.9705732	0.7998789	0.8981164	0.8109554	0.8914899	0.9356508	1.051398	0.8535685	0.8482963	0.8627103	1.041434	1.078968	1.468194	1.312446	1.107796	1.049366	1.169273	1.023344	1.093286	1.054687	1.226349	1.27109	1.318685	1.013331	1.123806	1.019861	0.8509566	0.8379937	0.8654673	0.915626	0.8759634	0.8499892	0.8298677	1.061846	1.032679	0.8676439	1.139333	1.373004	1.18006	1.129611	1.004819	1.011252	1.036839	1.033646	1.200423	1.007237	1.044288	0.8339307	0.9538376	1.029342	0.9967409	0.9783607	0.8916833	1.317089	1.124677	0.8207259	1.055074	0.6237188	0.6111912	0.8428306	0.776565	0.8229025	0.7268416	0.6111429	0.7920915	0.5146466	0.6320383	0.6477099	0.7342905	0.7423681	0.8114875	0.5435229	0.6220259	0.7412072	0.6606244	0.8009914	0.7766134	0.8202906	0.6779405	0.9305237	0.9914687	0.6657999	0.7448349	0.6409382	0.740385	0.6751351	0.8345595	0.6034038	0.7406268
L2T1131	18.2458	0.7829618	0.9937446	0.803764	0.8905905	0.8058585	0.8804988	0.9274823	1.027828	0.8588874	0.8253754	0.8592682	1.04268	1.081333	1.43835	1.311728	1.104896	1.039252	1.159686	1.020497	1.095042	1.04268	1.189866	1.283738	1.299446	0.993459	1.118796	1.007978	0.8328966	0.8199012	0.8484149	0.8861635	0.8732633	0.8517947	0.8150933	1.049296	1.022496	0.8755482	1.115226	1.352666	1.16635	1.110227	0.997172	1.006788	1.040109	1.015213	1.194674	0.9838909	1.038015	0.8291836	0.9469516	1.024305	0.9923641	0.9785595	0.9140108	1.314631	1.108466	0.8095239	1.068909	0.6251604	0.5988839	0.8583162	0.7750598	0.8289456	0.7263151	0.5953614	0.7841995	0.5167224	0.6348712	0.6371085	0.7272196	0.7329795	0.8135701	0.5480923	0.6102609	0.7602555	0.6469622	0.7943864	0.7721561	0.8179495	0.6722866	0.9124399	0.9895556	0.6752855	0.7312658	0.6241607	0.7471649	0.6821403	0.8109995	0.6038346	0.7325034
L2T1132	18.29263	0.774508	0.9797058	0.7973566	0.8954395	0.8133701	0.8955859	0.9149193	1.030578	0.8582861	0.8522322	0.8563333	1.028479	1.074127	1.439216	1.301441	1.097659	1.057528	1.17387	1.005728	1.11338	1.037462	1.218102	1.275858	1.322825	1.017006	1.108546	1.004458	0.83202	0.8339241	0.8549174	0.8807929	0.8595067	0.8329965	0.8252826	1.041026	1.012026	0.8518417	1.135594	1.357684	1.179924	1.126757	1.007583	1.011001	1.036388	1.019007	1.173382	0.9991368	1.02677	0.8283584	0.9422595	1.025256	0.9870779	0.966768	0.9019816	1.298951	1.117725	0.8061445	1.05743	0.622233	0.6051454	0.8443719	0.7577622	0.8293837	0.7228546	0.5948929	0.7929138	0.5067208	0.624967	0.6464486	0.7274439	0.7195347	0.8126378	0.5492934	0.6040225	0.7509271	0.6412247	0.790131	0.7721646	0.8191799	0.6693948	0.9222914	0.9938153	0.6580194	0.7347671	0.6372213	0.740821	0.6846272	0.8138583	0.6035343	0.7412604
L2T1133	18.1889	0.7893409	0.9699082	0.7992101	0.8926796	0.8141575	0.892488	0.9173525	1.032477	0.8612037	0.8455376	0.855838	1.046322	1.06975	1.450527	1.316526	1.104292	1.042777	1.13869	1.017817	1.119383	1.045125	1.213044	1.274511	1.298082	0.9868199	1.1144	1.025626	0.8360038	0.8371057	0.8550714	0.8881762	0.8644615	0.8419445	0.8200982	1.044166	1.011972	0.8620182	1.120197	1.353176	1.169543	1.119239	0.9984137	1.001672	1.039471	1.040765	1.180562	0.9872032	1.032908	0.8297757	0.9377616	1.022991	0.9852868	0.973118	0.8896135	1.288212	1.11167	0.8126724	1.042729	0.6179242	0.6106421	0.8593832	0.7768368	0.8372974	0.7284492	0.6074802	0.7949462	0.511184	0.6407766	0.6480587	0.7356834	0.7389891	0.8007432	0.5514272	0.5988087	0.7410491	0.6587902	0.7894367	0.776741	0.8192358	0.6745521	0.9115556	0.9968328	0.668324	0.737983	0.6348359	0.7429655	0.6805407	0.8229248	0.6255417	0.7392765
L2T1134	18.57372	0.7856276	0.9649388	0.7920282	0.8859195	0.8105712	0.8724123	0.9174519	1.033557	0.846904	0.8353735	0.8415859	1.033934	1.06669	1.448561	1.302006	1.087915	1.031157	1.143921	1.010072	1.099493	1.039111	1.213386	1.265956	1.29857	1.007955	1.092151	1.006919	0.8441744	0.8252079	0.8504808	0.87213	0.8660117	0.8422918	0.8247843	1.045041	1.021932	0.8602229	1.138602	1.358294	1.160251	1.128813	1.002072	0.9962829	1.028239	1.02085	1.192819	0.9708688	1.016708	0.8422448	0.9372656	1.016755	0.9890823	0.9566556	0.8874255	1.284687	1.10354	0.7969228	1.039346	0.6201531	0.6093756	0.830526	0.7691084	0.8243137	0.7299988	0.6060341	0.787416	0.5087542	0.6476851	0.6442024	0.7285869	0.7444943	0.8043588	0.5578883	0.5980333	0.7546129	0.6531915	0.8031822	0.7757443	0.8113712	0.6705108	0.9111454	0.9812697	0.6666987	0.733152	0.6226004	0.7488241	0.6715933	0.8167835	0.6091873	0.7313166
L2T1135	18.52341	0.7927818	0.9639716	0.7948637	0.8986753	0.8083962	0.8940857	0.9246992	1.028322	0.857463	0.8419433	0.8490407	1.03698	1.07384	1.440824	1.308622	1.105352	1.043368	1.145524	1.004285	1.110841	1.053872	1.208076	1.273656	1.299963	0.9825195	1.102371	1.009442	0.8314391	0.824531	0.84729	0.883061	0.8734085	0.8493719	0.8144526	1.049046	1.023259	0.8707115	1.109279	1.36403	1.162415	1.112402	0.9978026	1.00296	1.034615	1.023779	1.191988	0.9855478	1.029268	0.820793	0.9303771	1.023732	0.988434	0.9733875	0.8952686	1.287803	1.118175	0.7896116	1.031444	0.6119869	0.606167	0.8323381	0.7533675	0.8299723	0.7186374	0.5963726	0.789659	0.5057622	0.6388624	0.6485623	0.7287158	0.7274856	0.8022451	0.5545924	0.599732	0.7467905	0.6520163	0.7907946	0.7776407	0.8165345	0.6804533	0.9115926	0.9802484	0.659445	0.7392673	0.6338943	0.7408287	0.6771885	0.7978447	0.6038485	0.7302772
L2T1136	18.78188	0.7843536	0.9742838	0.7881579	0.8766082	0.797954	0.8860714	0.9321511	1.025404	0.864577	0.8418463	0.8413707	1.024501	1.066729	1.442594	1.295938	1.098209	1.017415	1.140817	1.013611	1.106436	1.048325	1.205633	1.263031	1.289851	0.9878842	1.095832	1.010948	0.8474576	0.8222065	0.851785	0.8863091	0.8665267	0.8564929	0.8183547	1.038386	1.00876	0.8557796	1.117041	1.351101	1.149187	1.122985	0.998679	0.9923543	1.019508	1.017605	1.17791	0.9873136	1.031253	0.8224918	0.9312476	1.013706	0.9765188	0.9579728	0.8900659	1.292895	1.095974	0.7922476	1.038814	0.6006055	0.609926	0.8408476	0.7591976	0.8188302	0.7119766	0.6042671	0.8003793	0.5107762	0.638601	0.6354149	0.7256246	0.7304751	0.8022339	0.5478207	0.6087372	0.7498295	0.6554826	0.7951484	0.7725603	0.7935791	0.6708901	0.904237	0.9850785	0.6639948	0.738797	0.6259992	0.7307129	0.6778805	0.8146455	0.6105442	0.7335661
L2T1137	18.59183	0.7896645	0.9740885	0.7935731	0.8825038	0.8070357	0.8856403	0.9326872	1.016696	0.8561093	0.8294252	0.8624304	1.05168	1.062102	1.438816	1.300039	1.096845	1.03923	1.142589	1.006273	1.100946	1.052741	1.205125	1.257383	1.293622	0.9982634	1.114119	1.009265	0.8267713	0.8248412	0.8420676	0.8830346	0.85968	0.8563023	0.81548	1.05665	1.02847	0.856061	1.13593	1.368173	1.160105	1.113251	1.00058	1.003426	1.023886	1.010954	1.205173	0.9735577	1.028132	0.8151905	0.9300333	1.020026	0.9942101	0.9585509	0.8850612	1.296227	1.101477	0.7949724	1.053803	0.6185102	0.6049993	0.8303903	0.7797726	0.8189543	0.7270318	0.5935151	0.7916429	0.519012	0.6279679	0.6496818	0.7360069	0.730313	0.7955997	0.5455996	0.599788	0.7420868	0.6573541	0.7970955	0.7780838	0.8097379	0.6635788	0.9084641	0.9738472	0.6551345	0.7360552	0.6365087	0.7320984	0.6771379	0.8127778	0.607026	0.7314229
L2T1138	18.71276	0.7845123	0.9729689	0.8133368	0.8893112	0.8060829	0.8900747	0.9180879	1.017924	0.8686473	0.8376753	0.8559053	1.019928	1.076002	1.440651	1.301253	1.097525	1.025702	1.133508	1.00752	1.095712	1.041021	1.212632	1.27071	1.292567	1.00103	1.095282	1.009381	0.8336666	0.8174886	0.8451677	0.8928904	0.8528988	0.8403	0.8193021	1.042262	1.015967	0.8487469	1.120098	1.345062	1.172402	1.10874	1.000314	0.9932511	1.035533	1.013867	1.178319	0.9840406	1.016969	0.8226904	0.9215717	1.011767	0.9773117	0.9551684	0.9063482	1.290468	1.103013	0.7958703	1.033815	0.6229235	0.6098475	0.8388206	0.7766381	0.8169637	0.7144077	0.5950535	0.7860871	0.5044759	0.6380993	0.649839	0.7182733	0.7205162	0.8015015	0.5476649	0.6072227	0.7342126	0.6451622	0.8009289	0.7872802	0.8162956	0.6680691	0.9129339	0.9808909	0.6636786	0.7349762	0.6385288	0.7457615	0.6659216	0.8240743	0.6118041	0.7381259
L2T1139	18.48474	0.7874678	0.9642121	0.7989323	0.8932755	0.7993622	0.903928	0.9282423	1.033811	0.8595986	0.8336124	0.8569235	1.0319	1.06916	1.437839	1.289947	1.099159	1.038445	1.14196	1.004003	1.112916	1.050817	1.20019	1.273371	1.299214	0.9887175	1.1015	1.005771	0.8288833	0.8224823	0.8608406	0.891317	0.8570191	0.8418286	0.8185652	1.046183	1.017713	0.8569235	1.12462	1.357349	1.164172	1.119508	0.9965993	0.9998476	1.039496	1.01628	1.180987	0.984896	1.023589	0.8217657	0.9455823	1.034719	0.993781	0.9664095	0.8962372	1.294055	1.101977	0.8015596	1.071214	0.6243375	0.6148315	0.8283101	0.7601441	0.8331825	0.7347311	0.5989245	0.7714175	0.5041036	0.640961	0.6405311	0.7255117	0.7266582	0.8004609	0.5537831	0.6001188	0.7500171	0.6592565	0.7843628	0.7807801	0.8030404	0.66389	0.9207426	0.9963605	0.661215	0.7358775	0.623621	0.7401767	0.6705777	0.8233899	0.6086216	0.7546506
L2T1140	18.2766	0.7809882	0.9673124	0.7985257	0.8952664	0.8132667	0.882848	0.9397264	1.031016	0.8636515	0.8384828	0.8572053	1.044762	1.071258	1.452817	1.292989	1.108371	1.040733	1.160083	1.004426	1.111215	1.042961	1.2026	1.267488	1.290382	0.998643	1.102446	1.014664	0.8418481	0.8260643	0.8515648	0.8877774	0.8611394	0.8493371	0.8141673	1.047037	1.035614	0.8702873	1.125956	1.378923	1.169278	1.115765	1.003904	1.007127	1.041681	1.031775	1.196627	0.9899216	1.028883	0.8179118	0.9311472	1.011583	0.9875517	0.9704882	0.8958352	1.292752	1.112874	0.8036448	1.050071	0.6236245	0.6071298	0.8528446	0.7750634	0.8281499	0.7352959	0.5991668	0.7905627	0.5176411	0.6488881	0.6433424	0.7276647	0.7290866	0.808669	0.5551334	0.6115379	0.7542079	0.6577516	0.7800402	0.7814148	0.8075789	0.6761423	0.925412	0.9748014	0.6630129	0.7486149	0.6367066	0.7294184	0.6692695	0.8071997	0.5974605	0.7379028
L2T1141	17.62548	0.7933787	0.9766392	0.8067868	0.8992551	0.8118149	0.8990635	0.9355528	1.037263	0.8738275	0.8446648	0.8618081	1.055556	1.085054	1.459763	1.320989	1.126762	1.04344	1.172254	1.008962	1.109332	1.044925	1.212	1.275018	1.319744	1.008962	1.111487	1.021317	0.8426536	0.8358537	0.8497886	0.8930778	0.883309	0.8554871	0.8313046	1.060823	1.038795	0.8700445	1.136435	1.373041	1.172398	1.119292	1.00585	1.008388	1.039083	1.021844	1.204242	0.9988105	1.045164	0.823978	0.937181	1.023999	0.9915797	0.9773575	0.9067732	1.309161	1.113881	0.7962997	1.058668	0.6131829	0.6154335	0.8563012	0.7720693	0.8323581	0.7348138	0.6169659	0.7874887	0.5194217	0.6444047	0.6537904	0.7283013	0.7521487	0.8031954	0.5583532	0.6099266	0.7675201	0.666576	0.8023813	0.7900745	0.8247441	0.680463	0.9209954	1.003791	0.6585311	0.7500417	0.6502468	0.753681	0.6930571	0.8263244	0.6075802	0.7401771
L2T1142	18.23317	0.7893614	0.9873133	0.7931718	0.8846681	0.8088837	0.8906894	0.9366963	1.048844	0.865428	0.8445414	0.8435536	1.036848	1.074576	1.444466	1.302117	1.10647	1.034496	1.151301	1.016056	1.107176	1.037366	1.20507	1.288475	1.297836	0.9906533	1.098567	1.013139	0.8312286	0.8332984	0.8570546	0.9029203	0.8587481	0.8446355	0.8085545	1.050632	1.016197	0.858701	1.125851	1.386416	1.170306	1.124911	1.003402	0.9974743	1.030733	1.024617	1.19378	0.9897595	1.032944	0.8377204	0.9391425	1.013657	0.9914059	0.9700019	0.8983573	1.289322	1.107364	0.7903022	1.032944	0.6163887	0.6159653	0.8479755	0.7670165	0.8222436	0.7243496	0.5932912	0.7919017	0.5096509	0.6366167	0.6472011	0.725902	0.7238792	0.8126471	0.5517062	0.6050987	0.7555854	0.6612195	0.7930777	0.7874797	0.8220084	0.6627249	0.9191497	0.9983681	0.6715687	0.7451421	0.6357229	0.7446717	0.6824354	0.828312	0.6137073	0.7436838
L2T1143	18.07688	0.7743524	0.9866429	0.8163682	0.8906134	0.8163682	0.8870376	0.9366285	1.03294	0.8577253	0.8375878	0.8473743	1.039527	1.090718	1.457098	1.303526	1.08733	1.044609	1.152495	1.002499	1.122006	1.038257	1.217989	1.262734	1.296374	0.9991583	1.107985	1.01652	0.8493504	0.8213085	0.857443	0.9034581	0.8776276	0.8441278	0.8265781	1.051337	1.039198	0.8701936	1.121254	1.358904	1.172632	1.11796	1.007533	1.010027	1.034493	1.033411	1.186183	0.9847139	1.033411	0.8245079	0.9434038	1.018778	0.9932299	0.9786914	0.9061871	1.290117	1.11796	0.8088402	1.040939	0.6136759	0.6148051	0.8570666	0.7787751	0.8275191	0.7258906	0.5969731	0.795525	0.5160938	0.641859	0.6520218	0.730925	0.7369945	0.8010298	0.557592	0.6126878	0.7474396	0.6442585	0.8009357	0.7748229	0.819944	0.6843453	0.9287712	1.001605	0.6627493	0.7433933	0.635319	0.7386413	0.6697127	0.8096871	0.6135347	0.7422641
L2T1144	17.99352	0.7860636	0.984566	0.7973475	0.8952352	0.8118285	0.8953763	0.9290399	1.044088	0.8701756	0.8468086	0.8482661	1.044088	1.078786	1.453835	1.315419	1.099803	1.039904	1.147947	1.015691	1.117387	1.039951	1.204461	1.289842	1.304511	1.009955	1.089365	1.013481	0.8455391	0.8214198	0.8556946	0.8890291	0.8703167	0.8478429	0.8333619	1.050718	1.031347	0.8745481	1.147618	1.372403	1.179871	1.103893	1.002761	1.002385	1.04155	1.028009	1.195669	0.9893616	1.033416	0.8375464	0.9360923	1.017571	1.002949	0.9618572	0.9019115	1.313115	1.113578	0.8076911	1.046392	0.6159591	0.6137493	0.8563529	0.7799045	0.8270618	0.7183133	0.5947078	0.8040708	0.5084801	0.6373514	0.6441218	0.7252717	0.7285629	0.8083963	0.5428959	0.618498	0.7484037	0.6492936	0.7982408	0.7829136	0.8286603	0.676798	0.9222695	0.9946745	0.6696516	0.734675	0.6484473	0.7459588	0.6856841	0.8136151	0.6082954	0.746523
L2T1145	18.06091	0.781988	0.9776647	0.8046195	0.884741	0.8163668	0.8889605	0.9502863	1.037216	0.8673358	0.8436494	0.8510334	1.030312	1.060136	1.43955	1.315412	1.103769	1.040861	1.140401	1.017702	1.123044	1.049347	1.211604	1.26406	1.302466	1.008495	1.112735	1.019524	0.8442727	0.8341556	0.8673838	0.8972555	0.8679112	0.8438412	0.8350187	1.042683	1.02638	0.8680071	1.131962	1.367005	1.190171	1.129709	1.00092	1.013626	1.030839	1.028873	1.196453	0.9869188	1.037792	0.8351626	0.9234353	1.018804	0.9912341	0.9724863	0.9083316	1.294123	1.106933	0.8021262	1.068191	0.611484	0.6118196	0.8518006	0.7696653	0.8371764	0.7231555	0.610573	0.8015988	0.5134298	0.6381912	0.646678	0.7247857	0.7390743	0.8120995	0.5562956	0.6051548	0.745835	0.6558361	0.7954135	0.7832346	0.8218809	0.669837	0.9149484	0.9868229	0.6680629	0.7364371	0.6298961	0.7363892	0.6709398	0.8057703	0.6070248	0.7524998
L2T1146	17.83939	0.788567	0.9734537	0.8060505	0.8924199	0.8156259	0.8943731	0.92591	1.047246	0.8735549	0.842923	0.8523079	1.046961	1.074782	1.437457	1.320694	1.090026	1.029668	1.157816	1.015138	1.116466	1.043054	1.218032	1.27901	1.314358	0.9983212	1.103889	1.015138	0.8306322	0.8381115	0.8610735	0.8965645	0.864694	0.8471629	0.8310133	1.055583	1.031764	0.8763179	1.126184	1.373382	1.184494	1.127042	1.012899	1.003704	1.048961	1.026047	1.198119	0.9915088	1.040958	0.8270593	0.9444416	1.030287	0.9806472	0.9722151	0.9028528	1.298303	1.119086	0.800715	1.061872	0.6139704	0.6123507	0.8564049	0.7707024	0.8319661	0.7368788	0.6137798	0.8012866	0.5161201	0.633026	0.6448404	0.736069	0.7359737	0.8151019	0.5603766	0.6206398	0.7549816	0.6608471	0.7976661	0.7803731	0.8219619	0.689097	0.9253384	0.9957963	0.6577506	0.7436912	0.6327878	0.7562679	0.6817129	0.8203898	0.6173528	0.7481692
L2T1147	17.96075	0.7906068	0.974516	0.8127878	0.897847	0.8087856	0.8898908	0.9454396	1.03561	0.8541601	0.8376209	0.8628396	1.042264	1.069894	1.439352	1.306121	1.098537	1.045688	1.162572	1.018251	1.100465	1.052583	1.221544	1.259349	1.295224	0.9994937	1.106445	1.030981	0.8507366	0.8254695	0.8589821	0.8893121	0.8546423	0.8494346	0.828652	1.045206	1.044049	0.8592232	1.137594	1.36601	1.162331	1.122887	1.013526	1.021723	1.045977	1.021675	1.191938	0.9982882	1.028666	0.8343901	0.9371941	1.005762	1.000747	0.9660776	0.8935072	1.28505	1.114835	0.8120645	1.055235	0.6228512	0.6187043	0.8462039	0.7739711	0.8273501	0.7323095	0.6004774	0.808882	0.5199508	0.6375099	0.6483111	0.7362153	0.7320202	0.802951	0.5570798	0.619717	0.7592642	0.6502881	0.7845312	0.7933554	0.8187188	0.6750247	0.9360851	1.003833	0.654435	0.7320202	0.6499988	0.7518384	0.677725	0.8204547	0.6176917	0.7494274
L2T1148	17.96501	0.7862187	0.9809612	0.7971161	0.8942198	0.7997918	0.8907657	0.9330418	1.037151	0.8658087	0.844403	0.8570518	1.04654	1.062935	1.455874	1.313186	1.082249	1.032627	1.165001	1.00801	1.116303	1.047659	1.22051	1.289445	1.3091	1.004799	1.09733	1.012924	0.8401706	0.8407544	0.8463004	0.9036577	0.8505815	0.8472733	0.8238731	1.059821	1.024502	0.8623546	1.138876	1.383922	1.183488	1.123941	1.013605	0.9974046	1.034329	1.035643	1.212628	0.9841234	1.05087	0.8290786	0.934112	1.005042	0.9896694	0.9668529	0.8950468	1.310121	1.126617	0.8092297	1.041967	0.6193521	0.6083088	0.8633762	0.7728888	0.8346246	0.7346992	0.5940546	0.7906944	0.5131024	0.6241198	0.6469848	0.7240451	0.7475913	0.8127811	0.5477893	0.6090872	0.7463264	0.6563741	0.783543	0.7841754	0.8299542	0.6821582	0.9311444	1.001491	0.6589525	0.7522616	0.6336063	0.7499751	0.6732554	0.818473	0.6221251	0.7508021
