SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L4T1124	17.56344	0.7873348	0.9691014	0.8180959	0.891279	0.814209	0.8898998	0.9252166	1.047885	0.8730564	0.8413339	0.8707159	1.048303	1.092438	1.466379	1.311528	1.092606	1.043705	1.169509	1.039777	1.116429	1.049264	1.23032	1.298363	1.321726	1.005714	1.116847	1.031251	0.8588461	0.8402473	0.8501945	0.9051132	0.8920731	0.8448447	0.8127461	1.061886	1.034176	0.8779882	1.12228	1.373677	1.191409	1.120065	1.017876	1.025357	1.054823	1.0366	1.208838	0.994053	1.036976	0.8389934	0.9433138	1.015034	0.9971876	0.9949725	0.8928672	1.307725	1.143554	0.8182213	1.052399	0.6158498	0.6132167	0.849275	0.7806058	0.8277506	0.7249348	0.6014305	0.8009599	0.5103591	0.6368309	0.6542594	0.723054	0.7337117	0.8085666	0.5546618	0.610291	0.7564482	0.6540922	0.8081905	0.7834478	0.8179287	0.6665889	0.9184876	0.9861119	0.6624512	0.7527703	0.6482409	0.7416528	0.675742	0.830509	0.6178977	0.7436172
L4T1125	17.64057	0.7924615	0.9792146	0.824193	0.9021996	0.808038	0.8927793	0.9267006	1.053461	0.8579903	0.8408437	0.8471239	1.057593	1.095026	1.459897	1.316816	1.107339	1.032059	1.166216	1.023878	1.107091	1.05751	1.216416	1.280375	1.31756	1.002104	1.118701	1.01892	0.8573293	0.8405545	0.8521233	0.8998032	0.876707	0.8447689	0.8200613	1.039042	1.031977	0.8739387	1.123659	1.375032	1.189684	1.142872	1.020821	1.006732	1.053172	1.036356	1.207409	0.9854948	1.034538	0.8436533	0.9516974	1.006567	0.99946	0.9760745	0.8848464	1.306198	1.133079	0.8164254	1.058833	0.622483	0.6076089	0.857164	0.7782897	0.8218792	0.734411	0.6035598	0.8006422	0.5194382	0.6556193	0.6450835	0.7277589	0.7414762	0.810641	0.5557559	0.6089723	0.7490785	0.6576025	0.8154337	0.7759759	0.8101038	0.6767323	0.922321	1.002435	0.6552475	0.7498222	0.6462816	0.7553174	0.6772281	0.8251846	0.6099639	0.7485001
L4T1126	17.82957	0.7920629	0.9856755	0.8129698	0.8839882	0.8090243	0.8899674	0.9319846	1.048925	0.8695486	0.8443301	0.8673115	1.047379	1.093749	1.45543	1.325555	1.09806	1.045102	1.172251	1.008128	1.103633	1.056979	1.227529	1.280203	1.313841	1.012602	1.108148	1.021429	0.8422557	0.8331445	0.8599493	0.8854118	0.8821985	0.8621051	0.8180948	1.05222	1.02814	0.8611696	1.130072	1.365457	1.18905	1.129421	1.005403	0.9982034	1.04742	1.028425	1.196331	0.9822181	1.034119	0.8317616	0.9439837	1.005281	0.9984881	0.9708698	0.8885845	1.308512	1.126411	0.8142714	1.048762	0.6191944	0.610612	0.861739	0.7649734	0.8328191	0.7398363	0.5985316	0.8010113	0.5041657	0.6465686	0.6541749	0.7324334	0.7434156	0.8001978	0.5560669	0.5963758	0.7522828	0.656534	0.7999131	0.7816094	0.8251316	0.6588525	0.917301	0.9873839	0.6767088	0.7511846	0.6409555	0.7353213	0.6789459	0.831965	0.6156964	0.7249899
L4T1127	17.68094	0.7892985	0.9748124	0.8191749	0.8911912	0.8181873	0.8819731	0.9147303	1.052425	0.8737015	0.8490514	0.8588868	1.060779	1.084565	1.460902	1.310326	1.113577	1.034154	1.173783	1.019751	1.107322	1.049298	1.224195	1.299709	1.320573	1.012631	1.117281	1.010039	0.8460061	0.8336193	0.8518497	0.8974463	0.8779814	0.8587633	0.8226317	1.044154	1.038146	0.8727962	1.120532	1.363906	1.193865	1.134359	1.009257	1.02296	1.046499	1.019997	1.198804	0.9977753	1.034277	0.8386811	0.9535779	1.01366	0.9891334	0.9795861	0.8994628	1.299338	1.104359	0.8188869	1.062796	0.6244429	0.6115623	0.8605329	0.7849363	0.8274465	0.7331669	0.6019738	0.8077346	0.5153897	0.6458832	0.6526321	0.7148542	0.7506154	0.806212	0.5578999	0.6069944	0.7614796	0.6533729	0.8076112	0.7712738	0.8172819	0.6754304	0.9220965	0.9942362	0.6669942	0.7499158	0.6356774	0.7400393	0.6857596	0.8200391	0.6167474	0.7313974
L4T1128	17.36608	0.7988112	0.985939	0.8344643	0.9000268	0.8214175	0.881195	0.9230023	1.070005	0.8798821	0.8405364	0.8642505	1.043624	1.094786	1.4642	1.304848	1.113576	1.049081	1.158748	1.028074	1.103689	1.050558	1.221726	1.285196	1.320767	1.01511	1.113412	1.027377	0.85904	0.8566604	0.8552244	0.9101606	0.8910006	0.8583835	0.8230586	1.043173	1.037798	0.8749588	1.137742	1.366677	1.19916	1.130275	1.017735	1.006822	1.055768	1.026269	1.217705	1.01273	1.031193	0.8350387	0.956522	1.016341	0.993324	0.9817951	0.9046629	1.300663	1.137208	0.8242074	1.065902	0.6137348	0.6151297	0.8574809	0.7729226	0.8305257	0.7444083	0.6120937	0.7889235	0.512191	0.6487315	0.6447518	0.7381311	0.7389106	0.8178481	0.5630655	0.6078268	0.7609015	0.6577166	0.8098066	0.7873234	0.8184635	0.6785997	0.9134839	1.008915	0.6638708	0.7485521	0.6359719	0.746829	0.6824153	0.838362	0.6157041	0.7388285
L4T1129	17.68907	0.7969042	0.9756089	0.8233913	0.8906086	0.8060664	0.8941069	0.9298812	1.040786	0.8658706	0.8372179	0.8514193	1.038537	1.078517	1.475657	1.318484	1.101798	1.031915	1.169181	1.023877	1.123412	1.048407	1.217075	1.292705	1.318567	1.002762	1.123662	1.030957	0.8494619	0.8438813	0.8623723	0.8913582	0.8827374	0.869244	0.817894	1.048573	1.030041	0.8766987	1.129784	1.358631	1.187006	1.128243	1.032373	1.010217	1.047532	1.025418	1.203956	0.9851876	1.03079	0.8373845	0.9519538	1.006719	0.998806	0.9793155	0.899396	1.310863	1.120497	0.7926562	1.059985	0.6274449	0.6105365	0.854751	0.7751231	0.8306794	0.7316026	0.6029568	0.8039841	0.5045047	0.6393141	0.6491427	0.7271464	0.7336433	0.8019434	0.5652668	0.6037064	0.7653778	0.6593877	0.7971541	0.7750814	0.8213506	0.6720482	0.916471	0.9921009	0.6593877	0.7566321	0.6460609	0.743805	0.6816269	0.8361351	0.6072464	0.7429721
L4T1130	17.6575	0.7917711	0.9818253	0.8255881	0.9064339	0.8109624	0.8903536	0.9220293	1.046712	0.8650615	0.8345979	0.8663544	1.060691	1.078751	1.474091	1.329005	1.100245	1.048086	1.167152	1.028894	1.126144	1.053621	1.213373	1.290502	1.329894	1.006148	1.110387	1.022268	0.85387	0.8312041	0.8529003	0.8903536	0.8766571	0.859082	0.8192853	1.043884	1.024571	0.8691018	1.131962	1.360924	1.194505	1.133658	1.015966	1.008653	1.052045	1.030228	1.204242	0.9860271	1.035924	0.8387594	0.9396853	1.023076	0.9973399	0.9816637	0.9004947	1.299269	1.111275	0.8182753	1.062186	0.6262414	0.6192921	0.8513246	0.7707213	0.8341535	0.7405809	0.5982019	0.7877308	0.5048314	0.6246253	0.6643815	0.7339145	0.7303995	0.814639	0.557476	0.6135549	0.7508028	0.647372	0.8073261	0.775004	0.8192449	0.6780376	0.9187163	0.9901886	0.6675733	0.7489039	0.6399379	0.7428031	0.675169	0.8329818	0.6046259	0.7437323
L4T1131	17.81423	0.7835996	0.9791079	0.8263005	0.8995709	0.8043676	0.8804901	0.9329122	1.061899	0.8588786	0.8399182	0.8643417	1.041934	1.085479	1.469867	1.307258	1.110987	1.045871	1.168711	1.031088	1.097369	1.045871	1.19924	1.274479	1.305571	1.003973	1.132638	1.029401	0.8319244	0.8293936	0.8427301	0.8923001	0.8722151	0.8455421	0.8137273	1.053302	1.033016	0.8724159	1.129585	1.36442	1.184739	1.112473	1.017752	1.010039	1.052137	1.00791	1.218643	0.9949751	1.031932	0.83325	0.9531178	1.029642	0.9873026	0.9719978	0.8995709	1.305209	1.116972	0.8072197	1.056677	0.6157686	0.6205891	0.8498001	0.7675316	0.8305184	0.7281648	0.6054047	0.8123615	0.5073895	0.6342068	0.6530867	0.7428269	0.7349536	0.8053317	0.5572407	0.6124747	0.7569266	0.6458159	0.8121606	0.7764092	0.8173426	0.6730915	0.9214235	0.9941315	0.66566	0.7508208	0.644892	0.741421	0.6785948	0.8184272	0.6138405	0.7439115
L4T1132	17.78663	0.7872962	0.9796875	0.8151991	0.8910712	0.8000801	0.905834	0.9235256	1.039926	0.8706091	0.827231	0.8528383	1.048475	1.096523	1.465158	1.315947	1.091101	1.042419	1.154862	1.015902	1.105983	1.045705	1.210589	1.281276	1.29683	1.01887	1.124149	1.018079	0.8526008	0.8305952	0.8468224	0.8850948	0.8797121	0.8564795	0.8238668	1.06205	1.033752	0.8733004	1.137764	1.385922	1.188187	1.11469	1.010321	1.011073	1.028963	1.013448	1.203781	0.9848327	1.03486	0.8369277	0.93156	1.023936	0.9999517	0.9688034	0.886203	1.308664	1.118054	0.8101331	1.069729	0.6154462	0.6146547	0.8556484	0.7673487	0.8342364	0.7373877	0.6074514	0.8031672	0.5068032	0.6445365	0.6448531	0.7288783	0.7443931	0.8047504	0.5590864	0.6093511	0.7499341	0.6574786	0.8034839	0.778589	0.819157	0.6784948	0.9250295	0.9907695	0.6727164	0.7556334	0.6414098	0.7491821	0.6829276	0.8326532	0.6170294	0.7436411
L4T1133	15.68121	0.8051359	0.9994759	0.8511254	0.9054478	0.8223934	0.9171045	0.9625477	1.081802	0.8900117	0.8430204	0.8794022	1.075928	1.116818	1.497711	1.332422	1.126152	1.061676	1.177742	1.059763	1.131753	1.069963	1.244814	1.325592	1.336475	1.039409	1.126562	1.050292	0.8701132	0.8587297	0.8730274	0.9095914	0.8948383	0.8910589	0.8366911	1.078888	1.070965	0.8929259	1.174191	1.39749	1.196548	1.15707	1.033353	1.033171	1.063816	1.058761	1.246453	1.01769	1.061129	0.8522638	0.9705161	1.053479	1.013819	1.005896	0.92439	1.327732	1.152699	0.8389678	1.086401	0.6353388	0.6413949	0.8623724	0.8038154	0.846481	0.7502216	0.6169885	0.8190694	0.5261478	0.6527329	0.6645263	0.750085	0.7549572	0.825262	0.5688589	0.6287819	0.7889713	0.6707189	0.823213	0.8026315	0.8458435	0.6915736	0.9269399	1.021105	0.6851988	0.7771324	0.6520043	0.7679344	0.6916191	0.8541762	0.6247749	0.774719
L4T1134	18.02085	0.7842242	0.9725653	0.815283	0.8820534	0.812022	0.8943815	0.9180036	1.043432	0.8770029	0.8352067	0.8466599	1.039018	1.080655	1.441787	1.310911	1.094255	1.041205	1.154345	1.01293	1.112708	1.043432	1.192522	1.282	1.282914	1.013208	1.105032	1.015912	0.8476541	0.8306732	0.8518297	0.8885753	0.8633625	0.8472564	0.834133	1.046772	1.028996	0.866703	1.127819	1.378278	1.175183	1.113821	1.013606	1.009152	1.044506	1.029115	1.202464	0.9760251	1.021917	0.8389052	0.9427393	1.006646	0.9859273	0.9739174	0.8873823	1.295919	1.121655	0.8089996	1.051067	0.6340206	0.6105973	0.8488869	0.7696294	0.8412912	0.7342359	0.6085691	0.7955978	0.5090299	0.6385144	0.6457124	0.7285093	0.7363038	0.8174305	0.5579047	0.6098019	0.7457686	0.6599493	0.7968704	0.7907064	0.8130162	0.6650396	0.9213044	0.9970226	0.6715218	0.7548357	0.6380372	0.7515747	0.6868722	0.8196575	0.6195451	0.746723
L4T1135	17.89244	0.7902763	0.9819444	0.8256624	0.8920212	0.8107671	0.8863468	0.9326876	1.049446	0.8658954	0.8379569	0.8493845	1.053465	1.080537	1.475971	1.317876	1.097993	1.021035	1.146935	1.01473	1.10619	1.038452	1.207422	1.27256	1.296636	1.009174	1.105402	1.017488	0.8545072	0.8260959	0.8439465	0.8970257	0.858763	0.8510789	0.821249	1.050037	1.03459	0.8729884	1.131252	1.358976	1.180036	1.112022	1.013666	1.002278	1.048894	1.026079	1.199423	0.9748908	1.035102	0.835435	0.9545182	1.005548	1.00015	0.9784767	0.892297	1.303611	1.104023	0.8013098	1.064499	0.6182321	0.6165377	0.8562804	0.7784153	0.8362231	0.7444872	0.6058588	0.802492	0.5146352	0.6551944	0.6455795	0.720174	0.7410589	0.8043441	0.5602667	0.6071198	0.7639535	0.6626027	0.8067084	0.789173	0.8213672	0.6720206	0.924176	1.000465	0.6587803	0.7407831	0.6321816	0.7487824	0.670996	0.8330312	0.6092477	0.7493735
L4T1136	17.66069	0.7879976	0.97925	0.8198114	0.8919775	0.8046229	0.8898429	0.922724	1.063772	0.8747365	0.8389408	0.8597121	1.040989	1.071777	1.46438	1.307651	1.108968	1.04924	1.17822	1.03282	1.092671	1.04337	1.214672	1.280065	1.311181	1.012583	1.119641	1.035653	0.855525	0.8303203	0.8644739	0.89481	0.8896376	0.8488338	0.822767	1.050513	1.031096	0.8672243	1.136102	1.377066	1.187908	1.110118	1.021983	1.014019	1.044479	1.020587	1.208474	0.9819593	1.031671	0.8420195	0.9429207	1.017016	0.9879526	0.981672	0.9015832	1.295623	1.126538	0.8173895	1.055726	0.6204722	0.6147662	0.8590143	0.7797465	0.8323728	0.7371776	0.600686	0.8038429	0.5135777	0.6451022	0.6451843	0.7353303	0.7368902	0.8182926	0.5586097	0.6012607	0.7595499	0.6515881	0.8057723	0.7763394	0.8193188	0.6732626	0.9285531	0.9971478	0.6638211	0.7463728	0.6428855	0.7454697	0.6820473	0.8277752	0.6174755	0.7443203
L4T1137	17.83454	0.7891521	0.9840737	0.8262182	0.8843512	0.8112242	0.8923508	0.9311341	1.053306	0.8660485	0.8350554	0.8614414	1.05184	1.073367	1.464174	1.314821	1.090958	1.030396	1.16953	1.024616	1.112067	1.043379	1.221255	1.285461	1.30724	1.006481	1.109512	1.027129	0.845903	0.8299038	0.8542376	0.8943193	0.866593	0.859473	0.814156	1.048405	1.037935	0.8739225	1.122998	1.370525	1.179414	1.12794	1.012512	1.014899	1.040867	1.032197	1.211789	0.9986489	1.032071	0.8358931	0.934736	1.014104	0.9870055	0.9677814	0.8959527	1.297272	1.121867	0.8088369	1.045809	0.6261031	0.6243859	0.8586353	0.7716451	0.8239565	0.7344115	0.6047011	0.7912462	0.5093763	0.6472538	0.6404269	0.7266632	0.7321917	0.8046905	0.5518871	0.610062	0.7554785	0.6514421	0.7891102	0.7863459	0.8112661	0.6758596	0.9234696	1.002418	0.660028	0.7527561	0.6356104	0.7415315	0.6765297	0.8324168	0.6251398	0.743877
L4T1138	18.12299	0.7807636	0.9804686	0.8204627	0.8869755	0.8150833	0.8766337	0.9184596	1.056656	0.8531561	0.8283025	0.8567424	1.042436	1.082052	1.449686	1.325334	1.094103	1.040976	1.164452	1.011077	1.095187	1.028299	1.198147	1.27913	1.308195	1.007074	1.099024	1.012537	0.8535315	0.8356001	0.8312215	0.8887686	0.8680016	0.8486942	0.8197955	1.044146	1.028383	0.8756746	1.116914	1.377752	1.178923	1.121084	1.022461	1.00674	1.039976	1.015372	1.207738	0.9878496	1.021711	0.8292616	0.9407278	1.005239	0.9917695	0.9693762	0.8921881	1.292682	1.123169	0.7992787	1.044688	0.6179638	0.613335	0.8429395	0.7697546	0.8274685	0.7452762	0.6033268	0.7941495	0.5069146	0.6444438	0.6398984	0.7277619	0.7425657	0.8113303	0.5412344	0.6028681	0.7609557	0.6473628	0.7994872	0.7906467	0.8132485	0.6855607	0.9179174	0.9923116	0.6698812	0.7437333	0.6416498	0.7448592	0.6813907	0.8169182	0.6064544	0.7432746
L4T1139	18.13118	0.7892187	0.9730458	0.8264054	0.8945023	0.8017289	0.8768332	0.9143209	1.045528	0.8585623	0.8349175	0.84171	1.033963	1.070849	1.465974	1.296506	1.091356	1.053008	1.165858	1.015434	1.111776	1.040885	1.205323	1.291648	1.305921	1.004773	1.108509	1.022055	0.850996	0.8313063	0.8533174	0.8935565	0.8801435	0.8537044	0.8169045	1.041702	1.028289	0.877908	1.116505	1.361422	1.189288	1.117623	1.015864	1.006148	1.034393	1.00344	1.199004	0.9898551	1.031771	0.8197849	0.9443712	1.000603	0.9731318	0.9701225	0.8987154	1.295818	1.118053	0.8154858	1.052664	0.6158382	0.6074551	0.8558539	0.7794599	0.8245568	0.7231424	0.5998458	0.7989345	0.5104256	0.6404717	0.6461465	0.7283442	0.7353516	0.8070597	0.5437862	0.6074981	0.7610599	0.6522081	0.7987196	0.7726674	0.8141102	0.6833332	0.9208125	0.9943261	0.6442979	0.7491086	0.6351409	0.7446376	0.6780884	0.8217625	0.6138606	0.7380171
L4T1140	18.26809	0.7674077	0.9804516	0.8251212	0.8907645	0.805318	0.8791031	0.9257913	1.050675	0.8590454	0.8364858	0.8433979	1.032483	1.074082	1.456535	1.304512	1.082563	1.030066	1.149988	1.019168	1.097448	1.048258	1.224409	1.279917	1.310068	1.004919	1.097829	1.024299	0.8425498	0.8298282	0.8553985	0.8829196	0.8775765	0.8427194	0.8084983	1.043635	1.027479	0.8619714	1.114537	1.354805	1.177212	1.123357	1.008609	1.027988	1.036851	1.021457	1.199475	0.9882542	1.019676	0.8244851	0.9237558	1.021076	0.9843953	0.9673484	0.8919943	1.295904	1.119032	0.810873	1.046053	0.6126285	0.6084304	0.8380972	0.7727507	0.8264782	0.7294126	0.6019848	0.8004838	0.5005515	0.6403616	0.6457894	0.7284797	0.7387417	0.8071838	0.5488086	0.5990589	0.7551101	0.6462135	0.786278	0.7735988	0.820287	0.6750491	0.9147659	0.996608	0.6657199	0.7423462	0.6364603	0.735943	0.6869225	0.8172338	0.6131374	0.7371727
L4T1141	17.45679	0.7926516	0.9747437	0.8183649	0.8946739	0.8072574	0.8907382	0.9308387	1.05735	0.8660744	0.8295598	0.8497631	1.056781	1.093646	1.472961	1.309979	1.103398	1.033473	1.180406	1.031593	1.105234	1.055994	1.223174	1.298259	1.318856	1.020923	1.127274	1.039683	0.8544859	0.8579406	0.8493695	0.8866276	0.8739458	0.8647625	0.8171842	1.053195	1.043487	0.8785375	1.138294	1.373912	1.195799	1.115598	1.018255	1.023415	1.044362	1.027788	1.225317	0.9980081	1.034916	0.842329	0.9509545	1.009159	1.0026	0.9764492	0.9010148	1.30027	1.135714	0.8137732	1.06474	0.6115216	0.624903	0.8606956	0.7874477	0.8419791	0.7378578	0.6121338	0.7872728	0.5192511	0.6407333	0.6516221	0.7361961	0.7473035	0.8187147	0.5484628	0.606755	0.7641396	0.6576568	0.799386	0.7867918	0.8158285	0.6705135	0.916845	0.9969148	0.6630356	0.7480032	0.6238972	0.7463852	0.6870872	0.8236125	0.6086354	0.7457729
L4T1142	17.74147	0.7822151	0.9820091	0.829276	0.8813177	0.8130451	0.8803301	0.9391562	1.057152	0.8684361	0.8409124	0.8677491	1.042682	1.091932	1.45631	1.324231	1.101508	1.03491	1.166345	1.026279	1.096183	1.046975	1.221693	1.298811	1.313754	1.011894	1.095539	1.029156	0.8475679	0.8305212	0.8534505	0.9043758	0.8675773	0.8499725	0.8127875	1.051098	1.030358	0.8684791	1.127657	1.35622	1.18249	1.124179	1.010649	1.01606	1.049595	1.019452	1.203187	0.9875053	1.028598	0.8395383	0.9317708	1.016704	0.9894804	0.9816226	0.90429	1.301903	1.126455	0.808966	1.056465	0.6146681	0.6247587	0.8522482	0.7754737	0.8154497	0.740908	0.602173	0.8093524	0.5094253	0.6389715	0.649105	0.7326209	0.7392334	0.8017952	0.5550692	0.6114048	0.7559366	0.6530554	0.8027828	0.7916187	0.825068	0.6716908	0.9137794	1.003436	0.6643053	0.7521151	0.6342053	0.7482506	0.6838425	0.8333981	0.6111901	0.7624204
L4T1143	18.22547	0.7818173	0.9753749	0.8196284	0.8896226	0.809665	0.8770328	0.9172201	1.050789	0.8654019	0.8242141	0.8487266	1.049038	1.077594	1.458914	1.301292	1.107109	1.022316	1.15455	1.028777	1.086932	1.034363	1.196321	1.282741	1.307462	1.006474	1.078303	1.020064	0.8491018	0.8306757	0.8520617	0.8910817	0.8580231	0.8537292	0.8178358	1.044785	1.021482	0.8699458	1.121533	1.369785	1.197572	1.123034	1.004181	1.010018	1.029694	1.018397	1.208661	0.9934675	1.02686	0.8376376	0.9281007	1.007099	0.9713728	0.9702056	0.8932078	1.302543	1.119741	0.8077056	1.038616	0.610688	0.6099376	0.841723	0.7792327	0.837054	0.7372112	0.5995573	0.7911138	0.5047587	0.6458727	0.6447054	0.7256636	0.7284984	0.8052877	0.5556181	0.5955552	0.7570963	0.6454558	0.7920309	0.7774818	0.823422	0.6699267	0.9177203	1.006057	0.6520425	0.7555122	0.6349921	0.7356687	0.6847676	0.8272156	0.5969309	0.7458406
L4T1144	17.81894	0.7794976	0.9780153	0.8249972	0.8878439	0.8095961	0.8814682	0.9116909	1.049349	0.8755478	0.8467328	0.8616785	1.043305	1.087355	1.459095	1.306946	1.09489	1.039579	1.172848	1.017015	1.114928	1.044754	1.226711	1.28844	1.311914	1.019333	1.101225	1.018298	0.8546817	0.8341883	0.8504174	0.8964553	0.8784873	0.8575384	0.8211884	1.040407	1.039082	0.8684269	1.136747	1.376624	1.179348	1.129212	1.021321	1.01656	1.048645	1.020948	1.211103	0.9844738	1.019623	0.8461531	0.950111	1.019085	0.9977635	0.9723019	0.8922324	1.289516	1.115508	0.8071534	1.049598	0.6155083	0.6221739	0.8481818	0.7714658	0.8372933	0.7294852	0.593069	0.7972172	0.5131651	0.6379476	0.6393553	0.7337081	0.7372272	0.8087681	0.5424356	0.6121962	0.762813	0.6504921	0.8005707	0.7823956	0.8143986	0.668336	0.9275889	1.013993	0.6638646	0.7420297	0.6266038	0.7457558	0.680632	0.8305864	0.6068969	0.7469564
L4T1145	17.97504	0.7874059	0.982006	0.8371923	0.8801394	0.8137434	0.8857467	0.9255078	1.056176	0.8667157	0.8353232	0.8483645	1.030263	1.070152	1.474347	1.313731	1.094705	1.030306	1.156683	1.010043	1.093813	1.048402	1.202391	1.27877	1.300307	1.003586	1.101077	1.018199	0.858857	0.8309902	0.8566055	0.8862565	0.8752967	0.8573277	0.818841	1.050781	1.032302	0.8668007	1.143472	1.357655	1.177753	1.120363	1.024613	1.005412	1.043814	1.026737	1.212841	0.994495	1.037102	0.8323496	0.935703	1.012846	0.9932631	0.9918188	0.8893575	1.299075	1.112292	0.8096229	1.045556	0.6215222	0.6178265	0.851423	0.7641695	0.8464104	0.7271271	0.5941227	0.7952222	0.5010495	0.6371973	0.6427197	0.741995	0.7380444	0.8060121	0.5535545	0.6070791	0.7690971	0.6546565	0.7967515	0.777848	0.813531	0.6759389	0.9148029	0.9958544	0.6569504	0.742972	0.6330767	0.7340938	0.6849446	0.8267847	0.6066118	0.7502786
L4T1146	18.1911	0.7836078	0.9724173	0.8119778	0.8791441	0.8112099	0.8872672	0.9258212	1.063104	0.8700108	0.8217173	0.8399031	1.049323	1.082017	1.466102	1.313503	1.091757	1.032633	1.161631	1.012062	1.092282	1.034007	1.195335	1.276485	1.292852	1.017801	1.102628	1.013841	0.8405497	0.8467733	0.8458843	0.8700512	0.868758	0.8497639	0.8150087	1.054011	1.02948	0.8583315	1.131806	1.376022	1.169592	1.1234	1.022934	1.009112	1.038897	1.022125	1.20556	0.9794896	1.026854	0.8277388	0.933338	1.005879	0.985794	0.9723769	0.884802	1.297217	1.110791	0.8027636	1.050132	0.6149644	0.6160152	0.8530374	0.7525707	0.8364276	0.7357185	0.5950813	0.7959338	0.5088399	0.6409904	0.6437789	0.7381432	0.7363651	0.8015916	0.5528901	0.6120951	0.7505096	0.6489114	0.793509	0.787245	0.818848	0.6690774	0.9202846	0.9880976	0.6535184	0.7447306	0.6411116	0.7507925	0.6685521	0.8255161	0.6090237	0.7490547
L4T1147	18.06445	0.8026168	0.984634	0.8158176	0.891864	0.8065447	0.9053077	0.9179821	1.050719	0.8546102	0.8307192	0.849751	1.041649	1.100566	1.461159	1.309633	1.095909	1.034643	1.15426	1.023103	1.103117	1.041001	1.194754	1.269423	1.299793	1.014963	1.086272	1.020066	0.8549746	0.8222966	0.8486172	0.8762336	0.8774484	0.8570803	0.8235518	1.039624	1.035251	0.8596718	1.129559	1.351624	1.179285	1.121785	1.015206	1.013101	1.042134	1.019337	1.20346	0.9929756	1.034319	0.8347685	0.9408203	1.014032	0.9858083	0.9690441	0.8881791	1.285904	1.101376	0.804601	1.039705	0.6114887	0.6165503	0.8591454	0.7762962	0.8301523	0.7319966	0.6036735	0.7944777	0.5159651	0.6374448	0.6417371	0.7319561	0.7458048	0.8109584	0.5488861	0.609545	0.7490443	0.6502407	0.7936273	0.7827346	0.8263864	0.6727145	0.9315879	0.9950003	0.6690701	0.7417555	0.6432759	0.7438206	0.6773712	0.8281681	0.6021752	0.7398523
L4T1148	18.07856	0.7814204	0.9749951	0.8292476	0.8935027	0.8109988	0.8814043	0.9232835	1.053331	0.8645717	0.8279123	0.843531	1.04536	1.079106	1.458365	1.311364	1.101118	1.028851	1.159749	0.9992324	1.106216	1.051672	1.199484	1.268271	1.296514	1.007487	1.095575	1.023267	0.8472131	0.8329297	0.8438547	0.8819303	0.8768725	0.8593925	0.8233805	1.042528	1.031603	0.8616989	1.12228	1.373677	1.183784	1.111558	1.010845	1.006839	1.049164	1.027435	1.213322	0.9774634	1.024481	0.8296927	0.9425034	0.9998394	0.988793	0.9649198	0.8938264	1.287167	1.100713	0.8133457	1.053331	0.6249906	0.6154414	0.8682134	0.7729636	0.8394442	0.7372753	0.5932677	0.7890679	0.5113707	0.6364417	0.6445747	0.7253792	0.7494951	0.8050507	0.547059	0.60658	0.7575068	0.6512106	0.7912529	0.7857904	0.8221261	0.6707542	0.915029	0.9974116	0.666627	0.7522871	0.6381006	0.7475529	0.6818815	0.8311089	0.6135396	0.7404314
L4T1149	17.8982	0.7789937	0.9861755	0.8263589	0.8973658	0.8057795	0.8963042	0.9229675	1.052078	0.8796447	0.8196624	0.8617603	1.046525	1.094135	1.474159	1.314751	1.092747	1.040564	1.149136	1.017739	1.107896	1.036848	1.208873	1.267304	1.306585	1.004591	1.096667	1.010716	0.8582079	0.8302788	0.8431	0.8905469	0.8672318	0.8722133	0.8252564	1.048281	1.036562	0.8653943	1.120064	1.369221	1.172125	1.116716	1.010266	1.017371	1.064001	1.035011	1.190826	0.9920145	1.029212	0.8368935	0.9303581	1.01484	0.9902995	0.9721293	0.8907918	1.304502	1.11349	0.7945507	1.053222	0.620892	0.6142773	0.8593512	0.7790345	0.8380777	0.7265654	0.6035793	0.7935299	0.5183628	0.6405323	0.6520061	0.7290561	0.7407749	0.8198258	0.5470269	0.6102757	0.7611501	0.6537618	0.8009613	0.784996	0.8132518	0.670013	0.9194559	0.9943419	0.6623366	0.7484513	0.638164	0.7389783	0.6718096	0.833627	0.6188504	0.7471855
L4T1150	18.07989	0.7773417	0.9784889	0.808235	0.889936	0.8033866	0.8961067	0.920068	1.056103	0.8714641	0.8239021	0.8507083	1.054019	1.082669	1.454991	1.308018	1.091003	1.023607	1.150746	1.003732	1.083109	1.026091	1.1935	1.270713	1.292791	1.0079	1.087717	1.017837	0.8608859	0.8336789	0.8529923	0.8869308	0.8765529	0.8586019	0.8204561	1.037431	1.032462	0.8668161	1.130832	1.381985	1.18212	1.11228	1.013589	1.006497	1.045965	1.023446	1.195664	0.9840184	1.026532	0.8306737	0.939742	1.00838	0.9885863	0.9621006	0.9015962	1.282934	1.108553	0.8077141	1.051335	0.6193891	0.6133787	0.8704624	0.7777023	0.8210972	0.7308615	0.6024799	0.8033866	0.5167719	0.6429898	0.6554112	0.7332656	0.7358701	0.811681	0.5500294	0.6100129	0.7608332	0.6561325	0.7988188	0.7823904	0.8280692	0.6687943	0.9245558	0.994757	0.656453	0.750896	0.6471169	0.7506957	0.6869857	0.8213777	0.6131783	0.7487323
